x,y,c_abs_error_t71
20.289843,22.096603,0.46012282
7.113325,10.65193,0.13802874
7.2484484,10.918311,0.16141051
7.383572,11.184692,0.17478281
7.518696,11.451073,0.1865654
6.9458117,10.865777,0.1480785
7.0805354,11.131981,0.16384101
7.2152586,11.398184,0.1765036
6.7774982,11.079268,0.14184606
6.9118214,11.345294,0.16003615
20.60423,21.081722,0.42752028
20.955902,20.98915,0.4133968
21.307573,20.896576,0.40791136
21.659243,20.804003,0.40511146
20.854427,21.38011,0.4234079
21.20197,21.286026,0.40643275
21.549511,21.191942,0.39228347
21.104624,21.678497,0.42318612
21.448036,21.582903,0.39511305
7.255689,10.428331,0.13403279
7.3928504,10.2002125,0.12515754
7.52481,9.967575,0.12589955
7.3830104,10.672556,0.15077192
7.5227733,10.446697,0.14405984
7.657334,10.216319,0.14217979
7.652696,10.693181,0.16237497
7.789858,10.465063,0.1605035
7.9223814,10.713807,0.17664045
21.949673,19.762985,0.47171006
21.868174,20.114244,0.47045884
21.771364,20.46125,0.43637496
21.596424,19.851046,0.4712727
21.507269,20.20018,0.45930701
21.402803,20.545057,0.4305907
21.243174,19.939108,0.46600395
21.146364,20.286114,0.44942772
20.889923,20.02717,0.46306437
8.279898,10.064376,0.16844267
8.028202,10.032109,0.16053206
7.776506,9.999842,0.14144182
8.221829,9.7537365,0.15056652
7.9626966,9.7155905,0.13771176
7.703564,9.6774435,0.1218065
8.163761,9.443097,0.12657583
7.8971915,9.399072,0.12032783
8.105693,9.132458,0.10972148
21.218636,19.19501,0.44975185
21.47775,19.062181,0.44559085
21.736866,18.929354,0.442769
21.995981,18.796526,0.4458142
21.462315,19.384335,0.45761883
21.733776,19.252008,0.4537386
22.005236,19.11968,0.44327214
21.705994,19.57366,0.4660678
21.9898,19.441833,0.45924002
8.3881,8.8413105,0.108649135
8.68257,8.5621195,0.12281746
8.989104,8.294884,0.14205015
8.472286,9.319877,0.13354474
8.760725,9.034707,0.13585013
9.061227,8.761494,0.1485014
8.83888,9.507296,0.16045326
9.133349,9.228104,0.1621123
9.205472,9.694715,0.18516976
21.030516,18.234673,0.4436282
21.340664,18.020031,0.44207835
21.650812,17.80539,0.44123876
21.960958,17.590748,0.44662887
21.352337,18.421957,0.44173938
21.663538,18.207031,0.4417672
21.97474,17.992105,0.44718158
21.67416,18.609241,0.44161803
21.986412,18.394032,0.44525594
10.384088,8.805652,0.21500283
9.919093,8.635396,0.17741877
9.454099,8.465139,0.15462065
10.309112,8.309073,0.1875717
9.840928,8.135521,0.15844065
9.3727455,7.961969,0.14327085
