concentration,mu_h(c)
0.145336491,0.6006042
0.183492904,0.6006415
0.124169719,0.58143485
0.112314403,0.5678296
0.132219275,0.5989883
0.161303578,0.6012316
0.146810509,0.594818
0.129475869,0.5868969
0.148857263,0.599517
0.141390424,0.59532213
0.140113077,0.59633183
0.152505405,0.59810996
0.144633031,0.59039235
0.140651166,0.5869734
0.123553843,0.56195235
0.087697211,0.5173793
0.116320582,0.5635706
0.061500233,0.4231403
0.056330777,0.36770797
0.078082051,0.3604815
0.082677999,0.43086863
0.100610688,0.3975773
0.067037862,0.46150184
0.098853326,0.5018759
0.140115062,0.5453383
0.155677618,0.57790697
0.091861896,0.4803784
0.106667511,0.530756
0.072939373,0.4836998
0.108602371,0.5789578
0.088007448,0.54345775
0.126202666,0.57551205
0.080775264,0.49255586
0.083430991,0.529487
0.090967626,0.55967045
0.069052449,0.4766798
0.073512716,0.50790095
0.055125255,0.46811938
0.080312232,0.43928814
0.072113118,0.43480015
0.085155867,0.39171648
0.036580469,0.4443326
0.053262178,0.44225287
0.086392504,0.4036486
0.108766874,0.58469915
0.102111669,0.5900842
0.110927192,0.5945046
0.132235035,0.6030632
0.144259329,0.6022464
0.198692709,0.57548237
0.085937367,0.5476215
0.071060011,0.50668144
0.087175584,0.5538058
0.080364134,0.5207808
0.043879013,0.505409
0.037153611,0.48565245
0.055540767,0.48735738
0.035883933,0.46724916
0.041918255,0.46841288
0.614074063,-0.28128597
0.613934312,-0.29168683
0.612149055,-0.30053627
0.549750899,-0.1413459
0.545571187,-0.1470782
0.483345527,0.014559858
0.499972202,-0.0053607496
0.556818632,-0.14744282
0.49459793,0.0032007033
0.433145732,0.1578536
0.367959071,0.31205803
0.303536003,0.4374451
0.390174558,0.23725903
0.326319332,0.37516946
0.346637333,0.30927956
0.432119004,0.16750404
0.4238993,0.17964292
0.36635359,0.3234018
0.279971505,0.43309832
0.198516408,0.55294466
0.149185284,0.6007923
0.253621927,0.4976318
0.174419099,0.5814513
0.227731335,0.5435803
0.125435641,0.5964093
0.150721635,0.59777975
0.138812435,0.60266876
0.230940892,0.52618206
0.175364766,0.57852495
0.252012325,0.48278207
0.478915226,-0.029242769
0.477738078,-0.015115282
0.48015334,-0.000785953
0.549993476,-0.18269622
0.547858395,-0.16512212
0.617622194,-0.32053792
0.771220978,-0.59162307
0.730626116,-0.5556222
0.735792784,-0.541749
0.684971908,-0.47214454
0.685366449,-0.45314956
0.549509005,-0.19725072
0.622584986,-0.3388093
0.620821801,-0.35811454
0.784467246,-0.6030662
0.012785442,-0.8260579
0.013275139,-0.6309893
0.014223763,-0.436131
0.012760231,-0.7101307
0.014476261,-0.5172117
0.012600121,-0.9391935
0.020065559,-0.16695333
0.028108592,-0.0008068085
0.034123025,0.15414095
0.019432322,-0.23503947
0.029642738,-0.03481555
0.019137272,-0.2822013
0.039694998,0.021100998
0.070989111,0.17411566
0.036544416,0.14517021
0.085040645,0.33782458
0.049619217,0.41512322
0.057604576,0.49097013
0.0471389,0.3048854
0.025316807,0.40757918
0.032314637,0.30328703
0.103976352,0.4293604
0.110070797,0.502599
0.090777624,0.478158
0.119249115,0.5378021
0.136875647,0.5677631
0.128321758,0.53152454
0.176547209,0.60221684
0.165242765,0.59402347
0.137009831,0.5600133
0.167034424,0.5951371
0.1613919,0.5776038
0.147917179,0.5898566
0.146441465,0.5950171
0.131037114,0.5929234
0.155379142,0.5985441
0.137841397,0.5939026
0.16221716,0.5977342
0.169956437,0.60238814
0.159520375,0.587517
0.119612559,0.5575154
0.066257087,0.5174856
0.146084611,0.5953543
0.096361074,0.567909
0.160610189,0.5994866
0.096000616,0.548931
0.126744356,0.579051
0.060181503,0.5354146
0.241071259,0.57326436
0.204963318,0.5999929
0.177812545,0.59980774
0.219860732,0.5885556
0.181572334,0.603063
0.188466214,0.6016059
0.220910951,0.59009767
0.195684299,0.6013267
0.188966834,0.6028297
0.111482599,0.5590061
0.113811793,0.53966403
0.105514643,0.53316426
0.08762031,0.52330565
0.095756018,0.513896
0.072820167,0.49254084
0.130820621,0.5757644
0.132080119,0.5899706
0.121786981,0.55617976
0.106762873,0.5159614
0.081492119,0.49630332
0.103138002,0.51985526
0.124982542,0.5482656
0.129893815,0.5377331
0.121186475,0.5355791
0.157544539,0.5730326
0.157944273,0.55917454
0.18141184,0.5927646
0.149697963,0.5765774
0.182830561,0.5962167
0.181946068,0.5986204
0.391408459,0.17137912
0.325382803,0.34127003
0.283036695,0.4678588
0.396791816,0.18098044
0.333065921,0.3474205
0.404988348,0.19104671
0.353222928,0.33420056
0.296485447,0.45699275
0.307677913,0.44652843
0.229902183,0.5554123
0.238825476,0.56106687
0.234002201,0.56638575
0.176674455,0.6005906
0.178583994,0.60149825
0.13305063,0.5971472
0.140524552,0.6030992
0.176302761,0.59271955
0.135877432,0.6012471
0.118462225,0.58275855
0.105285234,0.577139
0.106656105,0.5542004
0.422635857,0.08660175
0.49241307,-0.084425226
0.561388567,-0.26138213
0.384819698,0.1976456
0.444547709,0.032175947
0.350043245,0.29649496
0.347553929,0.27515757
0.322903444,0.36517626
0.296020128,0.42137057
0.399246743,0.17016935
0.509512888,-0.12728849
0.615489712,-0.40242928
0.456432228,0.0112837255
0.574047626,-0.29198012
0.675995053,-0.5256385
0.016262368,-0.35571337
0.035720226,-0.08249807
0.061285263,0.13020849
0.02840747,-0.15222001
0.063727708,0.10066414
0.015106644,-0.4629755
0.082618682,0.3193717
0.120986255,0.4622798
0.147576115,0.5645608
0.098879406,0.32622766
0.102109674,0.47256184
0.073821455,0.29834938
0.073877258,0.41643047
0.042678135,0.49267006
0.10874437,0.5258219
0.204296526,0.6029291
0.127563461,0.59162927
0.091807803,0.5736425
0.276535941,0.5737928
0.215475846,0.59834146
0.319528388,0.50625604
0.194121913,0.59919775
0.2676678,0.5688549
0.150006781,0.60195804
0.288776777,0.5329422
0.314212853,0.50719917
0.249937715,0.57344866
0.272322439,0.5265681
0.298590416,0.4743575
0.319520289,0.42945695
0.306881027,0.46026832
0.325227832,0.39089596
0.318691108,0.41882902
0.253372846,0.56008744
0.229365953,0.59151614
0.281302671,0.52663463
0.231970637,0.5933728
0.210830815,0.59717286
0.273047824,0.530228
0.259783703,0.5532485
0.279927096,0.5104054
0.305704327,0.46472216
0.222191409,0.5912539
0.242291684,0.5652443
0.197476177,0.60308814
0.096334404,0.5779438
0.105398883,0.57246494
0.151451068,0.5864055
0.091109977,0.5608767
0.115480801,0.5649295
0.10206901,0.5470283
0.174970569,0.58879304
0.14041947,0.56027937
0.150868139,0.5862905
0.22430433,0.5972272
0.190221477,0.6021888
0.186402975,0.6006899
0.233544848,0.55870557
0.2500252,0.53182995
0.266006776,0.49602997
0.192836464,0.59673846
0.206987917,0.5856639
0.161879128,0.6029973
0.185233923,0.59978104
0.148846672,0.60165024
0.138322551,0.599535
0.092916119,0.58505344
0.116796742,0.5923805
0.127147455,0.5841255
0.285294008,0.43274784
0.31963025,0.33734798
0.366917718,0.20723975
0.241008401,0.5187447
0.265956795,0.45538175
0.204408818,0.563583
0.222307931,0.55987597
0.187344478,0.588017
0.175919853,0.6003852
0.242887011,0.5158119
0.341657379,0.34403694
0.472500452,0.007879512
0.341117538,0.44095242
0.458113673,0.1786162
0.580674006,-0.20348132
0.039873949,0.24427915
0.033579011,0.1525929
0.079903688,0.48158264
0.05696803,0.41260505
0.112564559,0.55510235
0.017483944,-0.049375057
0.29381729,0.5274009
0.285053926,0.53622556
0.271846803,0.5448588
0.257989635,0.588066
0.240988261,0.59329367
0.204954371,0.6024611
0.119914047,0.5179801
0.155410455,0.59196234
0.184303677,0.60289645
0.186298892,0.60209584
0.219488288,0.5879334
0.238429782,0.5603516
0.237418551,0.5660691
0.281424696,0.4750576
0.258639728,0.48827267
0.311895153,0.4410709
0.318768309,0.3736303
0.316712156,0.38387293
0.369359112,0.32817566
0.374499106,0.29867822
0.401970061,0.26837453
0.366973101,0.32962203
0.392139366,0.27262723
0.351556285,0.32291383
0.344883265,0.33292574
0.370921985,0.28494626
0.395605393,0.2609705
0.349355977,0.3478917
0.379113434,0.29561037
0.342235179,0.3801477
0.30017815,0.47455978
0.331316776,0.39420062
0.321298032,0.42379624
0.307041992,0.46697414
0.313286457,0.46084964
0.328252774,0.39255202
0.159824996,0.6009816
0.16431899,0.6029761
0.172183977,0.597684
0.194927258,0.6030961
0.176269336,0.5996622
0.22508094,0.58777666
0.176631774,0.59735274
0.230890557,0.60222316
0.196107197,0.59977627
0.276861915,0.5564996
0.241606044,0.5985459
0.259064462,0.57627344
0.33980802,0.4886455
0.266413913,0.5514996
0.23647751,0.5591959
0.256474366,0.5467138
0.216355974,0.5733721
0.197905246,0.5765337
0.183394147,0.5892997
0.207216801,0.56675553
0.201554838,0.57637393
0.274431734,0.5341469
0.328718761,0.47736084
0.41000371,0.32102978
0.317328643,0.4327466
0.391168698,0.2643148
0.471519168,0.05183129
0.199633155,0.60309494
0.146048392,0.5373194
0.156976695,0.5324993
0.124881218,0.34474945
0.104452774,0.33146358
0.094421706,0.07361555
0.304426367,0.47042155
0.286907682,0.5052688
0.272730156,0.53351307
0.311368549,0.4264186
0.294861852,0.46204525
0.315630082,0.4067818
0.325257614,0.40899926
0.325534906,0.37868905
0.332307929,0.3538844
0.110835678,0.5320004
0.178518706,0.6030731
0.252940993,0.5491563
0.146282572,0.60190773
0.245960627,0.55626357
0.193375012,0.5749903
0.376976428,0.32589883
0.310948551,0.4503774
0.330936848,0.42881674
0.224608428,0.50019187
0.314661185,0.36354405
0.397723727,0.2788691
0.238707221,0.4249344
0.311240184,0.31710225
0.274483172,0.377316
0.340957359,0.30262113
0.30949057,0.31484753
0.356313701,0.27754554
0.330851008,0.33404952
0.333477922,0.3721736
0.315138687,0.35979098
0.24445897,0.54049134
0.2535241,0.5223022
0.272252821,0.51812345
0.242748471,0.5301081
0.271230149,0.49324524
0.260125781,0.52790904
0.306788073,0.4380893
0.287802913,0.47290242
0.291992662,0.47755742
0.258867019,0.53849447
0.283397319,0.5323746
0.27171615,0.54368305
0.270040554,0.48656762
0.28762021,0.5038848
0.316914987,0.3840509
0.277613695,0.552534
0.266605542,0.5432477
0.271793589,0.5400306
0.398485483,0.21828964
0.388815179,0.2750913
0.310834117,0.40076053
0.313130414,0.4569037
0.257687584,0.5144032
0.480675254,0.09682661
0.094739659,0.59560883
0.063666325,0.48618484
0.082499055,0.5157509
0.048778776,0.30432463
0.058686359,0.33370638
0.036162046,0.04473281
0.256212492,0.5542178
0.268750103,0.5021471
0.280445735,0.43975532
0.308926206,0.47515053
0.317599174,0.41578686
0.324225549,0.41659337
0.310898119,0.46909225
0.290032486,0.5199768
0.29490876,0.53235626
0.064881261,0.43904185
0.092456462,0.57834005
0.138400009,0.5944741
0.093288698,0.5450467
0.114304955,0.60309565
0.107512977,0.59325266
0.222391746,0.49107045
0.142833222,0.58606064
0.172198319,0.5483166
0.207477168,0.5840056
0.145675113,0.602203
0.216163545,0.5450951
0.229174325,0.6028142
0.255934934,0.5991899
0.25777509,0.582867
0.261411322,0.5874095
0.281587554,0.5649276
0.27249294,0.55072
0.226285777,0.6025063
0.243201635,0.59163415
0.26274107,0.5587902
0.236789337,0.5963137
0.264139896,0.57157075
0.247796505,0.5719795
0.21638722,0.60242474
0.247653852,0.59037566
0.215990523,0.6022098
0.20309986,0.6030967
0.230319045,0.5955845
0.235586074,0.56796455
0.249376735,0.5805657
0.265508259,0.5537205
0.312378574,0.4976759
0.224833975,0.60047376
0.22575176,0.5983819
0.211864717,0.60092604
0.227910794,0.597069
0.30009718,0.5399095
0.371282667,0.40747863
0.286755518,0.5690166
0.363035563,0.4631884
0.424380512,0.32038838
0.096174685,0.49317408
0.08473129,0.29851437
0.082099729,0.3760488
0.088761425,0.12345338
0.051196262,0.19587564
0.054664784,-0.09816551
0.061426966,0.22308254
0.090124516,0.42909622
0.111269914,0.5641782
0.083334065,0.3540671
0.113729972,0.51454806
0.117369994,0.44897723
0.217406107,0.60240114
0.168109771,0.5676899
0.154888452,0.5969269
0.206527363,0.5835695
0.16366425,0.531919
0.227471034,0.5998149
0.162981389,0.49402642
0.149031682,0.47821593
0.139695398,0.46403122
0.172776215,0.5476662
0.172817544,0.53970087
0.196646253,0.58674836
0.191590598,0.58558154
0.207560594,0.5863831
0.185356118,0.54916453
0.166100918,0.58651185
0.147226554,0.543926
0.129750329,0.4835887
0.200431443,0.57629824
0.18569364,0.53066874
0.215052505,0.5773113
0.172330014,0.47564125
0.19365671,0.53428257
0.167402812,0.47122598
0.17744638,0.59451544
0.16508175,0.59837675
0.174528902,0.60155797
0.233847419,0.60236335
0.224779393,0.60057735
0.293656765,0.57715285
0.117208838,0.56322956
0.102113767,0.5224097
0.124205329,0.5743476
0.224980878,0.60285425
0.270144066,0.58990645
0.318409139,0.5369334
0.241032163,0.5984484
0.27181897,0.5602554
0.297797528,0.4951442
0.02750856,-0.027789354
0.038085529,0.13810873
0.071022809,0.27006745
0.016892852,-0.088922024
0.019496464,0.06955528
0.013288592,-0.24831033
0.096312878,0.22164106
0.057064874,0.1147356
0.021441148,-0.0014677048
0.102015642,0.2682464
0.058228265,0.17604208
0.107131156,0.35079646
0.146005386,0.4066062
0.124189277,0.31438112
0.128719058,0.37727284
0.151057113,0.39804006
0.127959716,0.40686798
0.120295546,0.31942296
0.095964608,0.35485077
0.104446341,0.301229
0.105692673,0.2561803
0.093411913,0.3998072
0.11108681,0.35465622
0.098992838,0.4424827
0.110234026,0.5065181
0.084180946,0.4922619
0.089954361,0.48316073
0.122803932,0.5445492
0.096696453,0.53127396
0.150891828,0.5743704
0.098087559,0.40820694
0.078430976,0.4471016
0.100759312,0.45930314
0.155173671,0.5873904
0.177183945,0.5903866
0.186299349,0.59264684
0.175359753,0.6016787
0.215963001,0.60245013
0.19704164,0.599959
0.131298962,0.53844047
0.154379427,0.57056415
0.149389919,0.5661267
0.146147555,0.598084
0.167469389,0.6026447
0.18657763,0.58888984
0.141814381,0.60289025
0.162033911,0.59641874
0.168371179,0.57570565
0.028843645,-0.13163543
0.018908725,-0.14040709
0.04785047,0.0062172413
0.031901877,-0.00959444
0.066583749,0.114911556
0.019064288,-0.26406503
0.086892506,0.18010068
0.070791164,0.087613106
0.056301655,-0.0065977573
0.085854015,0.17974997
0.068105087,0.093854904
0.088368379,0.19218993
0.108092955,0.30076647
0.098645797,0.24237537
0.098263707,0.24247622
0.128451567,0.38326788
0.115243969,0.31789327
0.101040111,0.24981499
0.122718612,0.37196255
0.110686233,0.30814123
0.109301308,0.3621223
0.113355626,0.417897
0.11929851,0.4703703
0.125467564,0.4292035
0.130864747,0.5155015
0.135421222,0.512727
0.125818127,0.5096097
0.133003048,0.54476595
0.13452804,0.5417967
0.137141371,0.56898475
0.132193637,0.47532487
0.134574648,0.43088746
0.13329026,0.47288156
0.108375966,0.5731356
0.122345867,0.5787933
0.133516943,0.58350885
0.114578867,0.59215677
0.127228878,0.595525
0.128638466,0.6020442
0.123624562,0.5372634
0.1263934,0.5632802
0.115235966,0.55662096
0.140532724,0.59582615
0.107471056,0.58623934
0.167608585,0.60296416
0.136063743,0.59965086
0.156202903,0.6028452
0.195018867,0.6006787
0.076834964,0.1308837
0.068464458,0.081032276
0.063038456,0.033733606
0.061581907,-0.019336939
0.0528219,-0.0645864
0.054656302,-0.126122
0.080087398,0.27403784
0.066844774,0.19547486
0.068720091,0.11411309
0.093350307,0.24096847
0.076880734,0.16223073
0.091253569,0.20905733
0.117003243,0.34920144
0.104551114,0.31271863
0.10655708,0.28041577
0.119679043,0.49701786
0.110125236,0.5202682
0.102287041,0.54136527
0.106341635,0.47644377
0.095760411,0.5010469
0.089153104,0.45380235
0.084376102,0.33772826
0.108914771,0.37379527
0.124049566,0.40727615
0.087356896,0.39800835
0.109459378,0.43100715
0.123695133,0.4541316
0.157938166,0.59422255
0.142179926,0.5814595
0.124659652,0.58405566
0.110245098,0.5674064
0.096076062,0.5705037
0.089137142,0.5374973
0.085387194,0.5330802
0.082249917,0.49596524
0.187683963,0.5966579
0.052531711,0.12622333
0.064217491,0.07853484
0.045036642,0.20798516
0.05895611,0.16120505
0.059472635,0.24156737
0.053650084,0.05299282
0.032008498,0.23043203
0.043505153,0.2639606
0.062559712,0.2963171
0.031701264,0.28591394
0.045563998,0.3182106
0.06583292,0.35937595
0.068868579,0.4186015
0.047902457,0.3803773
0.067934478,0.47075105
0.072669842,0.46257663
0.096337116,0.5109446
0.072266663,0.5037756
0.111473126,0.53964436
0.066660335,0.43540025
0.047328845,0.38888264
0.056244888,0.4272771
0.128454019,0.5397446
0.022857387,0.2366705
0.062682965,0.413558
0.136820997,0.4965031
0.123590518,0.49368882
0.115045286,0.49212313
0.110730333,0.4921112
0.109957594,0.48041773
0.103388934,0.47845602
0.100179109,0.47834015
0.089200509,0.46429467
0.088694559,0.46412134
0.078323052,0.44955564
0.196586848,0.5378748
0.179448261,0.5325092
0.160597116,0.5273719
0.144442297,0.52283263
0.196586848,0.5259428
0.160857339,0.51964974
0.139985809,0.51391363
0.169470559,0.5121193
0.137457351,0.50512075
0.212936772,0.48784733
0.19386367,0.43450642
0.168013746,0.3644519
0.138433027,0.27833843
0.201120912,0.4871726
0.171860015,0.43333125
0.145045066,0.36139202
0.182711497,0.48639488
0.154109461,0.43242836
0.165626213,0.48543477
0.169860914,0.3802564
0.113252372,0.28551865
0.055305421,0.17466521
0.0126,0.054590464
0.166046933,0.34779954
0.110995642,0.24696279
0.067420042,0.13174152
0.150555614,0.3137648
0.109364385,0.20736432
0.0126,-0.13779235
0.0126,-0.074293375
0.0126,-0.009756327
0.0126,-0.043461323
0.0126,0.021106005
0.0126,0.08524823
0.0126,0.05281639
0.0126,0.1165781
0.013697795,0.14851856
0.018638862,-0.029797792
0.013620618,-0.10858393
0.013655286,-0.1842854
0.0126,-0.2560904
0.0126,-0.06648135
0.0126,-0.14818263
0.0126,-0.22617745
0.0126,-0.10249853
0.0126,-0.18685603
0.039534913,0.439502
0.048561453,0.43198133
0.061173793,0.43612456
0.0505266,0.45337224
0.063475915,0.44952512
0.078728263,0.4562099
0.063503876,0.4680457
0.077644238,0.46748686
0.070477028,0.4833281
0.061852702,0.51806283
0.066418847,0.5195317
0.070897214,0.5210941
0.083763579,0.52135706
0.042603197,0.49265027
0.034212365,0.49379706
0.041171364,0.4966848
0.040716758,0.46578145
0.029179313,0.4648702
0.15421151,0.51955295
0.12696627,0.53079486
0.181966657,0.5231023
0.156693179,0.54046404
0.11969154,0.53848565
0.188970905,0.54765654
0.1522131,0.55203366
0.166421195,0.5624081
0.261273751,0.5682895
0.221136156,0.56449294
0.180668012,0.5601896
0.155973025,0.5555458
0.259953729,0.56061935
0.207504944,0.5551832
0.16844547,0.54915047
0.235819074,0.5506902
0.189834869,0.54324245
0.038086724,-0.07778549
0.026438791,-0.1671009
0.016099789,-0.24955702
0.012871468,-0.3244772
0.024545494,-0.13897419
0.01844759,-0.22623062
0.01309183,-0.3060925
0.015272888,-0.19848919
0.0126,-0.28329873
0.0126,-0.35562372
0.0126,-0.3096416
0.016276002,-0.26185727
0.02227233,-0.21230578
0.0126,-0.35342932
0.013149182,-0.30849957
0.016254532,-0.26185298
0.012613889,-0.35028863
0.01334021,-0.306386
0.0126,-0.3462298
0.133159049,0.5824909
0.156185405,0.5772339
0.210071973,0.57245946
0.153506467,0.5835645
0.200153609,0.57951045
0.255359079,0.5759058
0.184941774,0.5846267
0.246105394,0.5816134
0.215806218,0.5861256
0.029178556,-0.12256217
0.019057581,-0.21169925
0.013859198,-0.2910502
0.012911435,-0.3606186
0.018720274,-0.19262338
0.012897468,-0.27904224
0.012698183,-0.35526466
0.013972322,-0.26001167
0.0126,-0.34331942
0.014956862,-0.30477738
0.019400819,-0.24632287
0.02649882,-0.18534732
0.012987169,-0.36068654
0.013429089,-0.3065493
0.016289844,-0.24993229
0.0126,-0.3590324
0.0126,-0.30654168
0.0126,-0.3063445
0.0126,-0.32330132
0.0126,-0.3366692
0.01261546,-0.27440834
0.012713905,-0.28885627
0.012789713,-0.29941392
0.013652211,-0.2391429
0.014720116,-0.25076032
0.01897101,-0.20030522
0.139123204,0.59521425
0.140328478,0.5917947
0.156186231,0.5886955
0.13064117,0.5949068
0.133595892,0.5926547
0.145614252,0.5909084
0.127563885,0.59603643
0.119250878,0.59505725
0.139178414,0.59848666
0.0126,-0.23408532
0.0126,-0.2584498
0.0126,-0.28259206
0.0126,-0.20524573
0.0126,-0.22876787
0.0126,-0.2519889
0.0126,-0.17304182
0.0126,-0.1955595
0.0126,-0.13716888
0.154016117,0.60101604
0.164314412,0.5995475
0.18251065,0.5986328
0.189835347,0.60119486
0.217357885,0.60088634
0.234272808,0.60113704
0.220484968,0.602201
0.235515047,0.60254884
0.240653503,0.60302734
0.0126,-0.046952724
0.0126,-0.07916331
0.0126,-0.107526064
0.0126,-0.1325028
0.0126,-0.11090326
0.0126,-0.14076209
0.0126,-0.16681576
0.0126,-0.17337179
0.0126,-0.2008903
0.019616925,0.059417486
0.013816125,0.030061007
0.0126,0.003843069
0.0126,-0.019775867
0.01526183,-0.005661726
0.012687009,-0.032532454
0.0126,-0.056241274
0.012855144,-0.06975889
0.01261222,-0.09409332
0.033858573,0.12880039
0.029037629,0.10368419
0.02396215,0.07992959
0.017934875,0.057305813
0.015257482,0.078950405
0.01444779,0.056060553
0.01466787,0.034525156
0.0126,0.02935481
0.0126,0.008731127
0.179002532,0.6027179
0.209654596,0.60253906
0.248964525,0.60270584
0.21628274,0.6024802
0.258693157,0.6027969
0.262314617,0.60309374
0.248261563,0.60239756
0.258627754,0.6030431
0.243008294,0.60252583
0.053123,0.16055083
0.039946901,0.13807988
0.029095856,0.116200686
0.018511485,0.09486532
0.040044545,0.12613344
0.03034332,0.10491848
0.021939919,0.08431125
0.028325731,0.091692686
0.020831528,0.07177067
0.04835843,0.16913891
0.037512184,0.15354991
0.028216374,0.13804007
0.034802928,0.12259245
0.029617918,0.14424968
0.019468463,0.12822318
0.0126,0.112330675
0.023561307,0.119482756
0.018511485,0.103084564
0.207045896,0.59851885
0.214751711,0.59933686
0.229747614,0.6009271
0.185129135,0.59368455
0.203947833,0.5971954
0.215243915,0.6006923
0.147971127,0.59082866
0.184817573,0.59713984
0.122003152,0.59277725
0.044582306,0.1531446
0.072220224,0.18431449
0.101352268,0.21602821
0.034802928,0.13354206
0.061704041,0.16368222
0.089915958,0.19441772
0.061253182,0.14294624
0.074465615,0.17267966
0.061253182,0.15080428
0.152630201,0.5646899
0.156374361,0.5735656
0.145645838,0.5834532
0.153148617,0.56332064
0.196568301,0.57705474
0.228528282,0.589419
0.163933619,0.57392967
0.228528282,0.5884681
0.16886672,0.5900917
0.068109921,0.17600322
0.068109921,0.16899753
0.073687886,0.1606226
0.087714772,0.20709682
0.092185332,0.19870138
0.092656894,0.18895149
0.112116781,0.23765063
0.118969759,0.22794747
0.136136066,0.26761222
0.100440988,0.5364176
0.084543576,0.55634725
0.119136202,0.57492113
0.07216325,0.5588037
0.067264319,0.57848036
0.129781563,0.59349453
0.109356429,0.58389497
0.095592216,0.59759617
0.130888167,0.60122883
0.104963686,0.31498885
0.093389862,0.2724309
0.077422493,0.22813916
0.050562782,0.18242168
0.102459,0.26773095
0.084150105,0.2268827
0.062999132,0.18467593
0.086302818,0.221282
0.065252722,0.18256283
0.277713045,0.57859373
0.314486813,0.55599105
0.341219681,0.52372944
0.359593218,0.48105633
0.323626944,0.51166666
0.365335437,0.4691671
0.392011406,0.41676044
0.386614804,0.38861948
0.419872315,0.32813048
0.447512632,0.20977345
0.127402918,0.5528929
0.139308382,0.5744802
0.155634801,0.59125805
0.156489408,0.58298445
0.170959186,0.5973085
0.171300335,0.6030805
0.195185506,0.6019783
0.204211204,0.60108864
0.227675336,0.5916195
0.232834586,0.59334373
0.226741987,0.60177636
0.229492289,0.60205054
0.264386936,0.60265064
0.260836256,0.5942278
0.262619661,0.5730159
0.299792716,0.5737603
0.281643277,0.53873706
0.355433023,0.35229486
0.385351047,0.30855954
0.419065861,0.2608111
0.416916373,0.20003593
0.442470674,0.15127945
0.471342889,0.10066055
0.4881316,0.02353758
0.526133622,-0.023630813
0.577916884,-0.1565584
0.577916884,-0.26115113
0.630282144,-0.3515113
0.672793031,-0.42524177
0.534290979,-0.104940206
0.570815343,-0.2110917
0.605120355,-0.30450386
0.509997075,-0.051303685
0.545689039,-0.1575116
0.48733481,0.0035486845
0.095900258,0.34205127
0.070110837,0.27431822
0.035649631,0.20265937
0.021420621,0.1287229
0.083721672,0.2871771
0.049193666,0.22030902
0.017221227,0.15070319
0.067263923,0.23378134
0.036900072,0.16890049
0.672793031,-0.48664665
0.727993661,-0.53445005
0.793567491,-0.56846917
0.625796961,-0.35463345
0.665478334,-0.42848694
0.70354173,-0.4888562
0.589659566,-0.27047023
0.624580991,-0.35583752
0.550038181,-0.17498681
0.138113923,0.35079527
0.112044863,0.25140142
0.063698738,0.14676905
0.030748937,0.041761637
0.09047504,0.2717626
0.060824222,0.1729896
0.029282218,0.072185755
0.035066673,0.19728255
0.023561058,0.10187125
0.790624698,-0.5951346
0.790464001,-0.6030419
0.792644341,-0.59958065
0.721495163,-0.52637637
0.725380837,-0.5700917
0.726138063,-0.59277475
0.651774893,-0.46246338
0.655840934,-0.52299434
0.597041625,-0.37596005
0.014713476,-0.05479431
0.021875685,0.028065681
0.051672741,0.12140608
0.088876847,0.22473693
0.0126,-0.077653885
0.024463062,0.010363817
0.054603371,0.10987234
0.0126,-0.09773922
0.020695424,-0.0038061142
0.016071408,-0.11570382
0.087885546,0.29963923
0.052786539,0.18066001
0.027256678,0.061043024
0.085345129,0.20478535
0.058522558,0.0896883
0.023468234,-0.022677183
0.063499579,0.11846447
0.041156404,0.00970602
0.799807584,-0.5543554
0.766497145,-0.597986
0.712900776,-0.592505
0.663531812,-0.5124656
0.783478268,-0.57000995
0.741855234,-0.6026784
0.687719887,-0.5747119
0.77696334,-0.58640575
0.719328779,-0.6008692
0.028918148,-0.037427187
0.051323498,0.04928541
0.064793863,0.14433384
0.018973474,-0.13808036
0.035271663,-0.05760026
0.058397352,0.031396627
0.020929864,-0.16405582
0.035219634,-0.08143473
0.015410168,-0.19538713
0.705326389,-0.56576407
0.752248998,-0.60155797
0.792239407,-0.5934086
0.780689473,-0.60305405
0.83804966,-0.58610845
0.850960358,-0.5388582
0.850040563,-0.57924104
0.888617851,-0.5253594
0.871581297,-0.5123651
0.76394925,-0.60081625
0.805983542,-0.5968815
0.850714273,-0.56547856
0.811855181,-0.594581
0.852281541,-0.55891824
0.860048158,-0.50034523
0.848151428,-0.5521693
0.858843758,-0.4873047
0.863097117,-0.47329783
0.86436456,-0.4625547
0.849399593,-0.45201206
0.849602959,-0.44241428
0.852156583,-0.53877985
0.850946245,-0.53318965
0.842417585,-0.5279443
0.821104936,-0.5829538
0.824043454,-0.5811868
0.787536608,-0.602584
0.019674181,-0.2737441
0.0126,-0.24679947
0.0126,-0.22109127
0.021704061,-0.14498067
0.024232681,-0.12729192
0.029798743,-0.108826876
0.047825678,-0.02511406
0.05138398,-0.01409173
0.079992251,0.088468075
0.85415532,-0.42856908
0.855689236,-0.5072892
0.83957533,-0.5651077
0.815837714,-0.59689116
0.860122396,-0.4318781
0.851720806,-0.5096235
0.834300294,-0.56560135
0.849602959,-0.43671846
0.845977313,-0.5126302
0.080247422,0.04806161
0.06940713,-0.10431957
0.05351161,-0.27813983
0.03427762,-0.4740677
0.056879099,-0.06543374
0.044093368,-0.2126441
0.032447075,-0.37982965
0.029917085,-0.17320347
0.029132564,-0.3147614
0.852714088,-0.41975498
0.85171872,-0.4123323
0.862632301,-0.40768576
0.85287278,-0.49409842
0.852671909,-0.48681855
