x,y,e11_abs_error_t71,e22_abs_error_t71,e12_abs_error_t71
0.62098294,31.841797,0.0027821576,0.00026244167,0.002623836
12.921279,34.1687,0.0030672303,5.816715e-05,0.00072848937
13.2176,34.242,0.0038304692,5.7030236e-05,0.0010349927
13.513921,34.3153,0.005100987,0.00010591722,0.0016979487
13.810242,34.3886,0.005379139,0.00015610957,0.0018204115
12.967444,34.486618,0.0038744286,3.4406548e-06,0.0011488125
13.263388,34.55922,0.005244653,8.143869e-05,0.0017206846
13.559331,34.631824,0.0055703125,8.322392e-05,0.0018866281
13.01361,34.80453,0.005274035,4.0999614e-05,0.0017912718
13.3091755,34.87644,0.005604225,7.2215684e-05,0.0018393975
13.591622,33.38472,0.0026460756,0.0004994782,0.0010005478
13.933412,33.445305,0.0034482107,0.00039307808,0.0013973168
14.275202,33.50589,0.005639884,0.000107089174,0.00229759
14.616991,33.56648,0.0060615386,0.00010499894,0.0025014551
13.664495,33.719345,0.0033300836,0.0003108885,0.001387347
14.007419,33.781197,0.005049685,0.00024543703,0.0021923422
14.350342,33.843044,0.005959102,0.000117954565,0.0023910594
13.737369,34.053974,0.005032928,2.8501148e-05,0.0018658703
14.081426,34.117085,0.0054312847,0.000101757236,0.0019453331
14.400628,32.71706,0.0033323201,0.00015861914,0.00036444096
14.700843,32.77092,0.0034645256,0.0001346647,0.00052899076
15.001058,32.824783,0.0044233417,0.00029543822,0.0010881177
15.301272,32.878647,0.004822258,0.00033741095,0.000933907
14.472749,33.0002,0.004304059,0.00012033689,0.0010162876
14.771416,33.052834,0.0053557996,0.00028964505,0.0015788358
15.070083,33.10547,0.0044840635,0.00035277125,0.0015661176
14.54487,33.283337,0.0061055417,0.0002085634,0.0020784503
14.8419895,33.334747,0.0053916145,0.00016742654,0.0020754482
2.199348,30.855951,0.002784574,0.0004914876,0.0006194904
1.6732264,31.184566,0.0004020431,0.00023966018,0.001280143
1.1471046,31.513182,0.0040263217,0.00037582003,0.0023438118
1.670961,30.533825,0.0007659595,0.0003044093,0.0012865814
1.1384655,30.86253,0.0038806978,0.00032786353,0.0022328286
0.60597,31.191233,0.003183469,0.00021099986,0.0027133478
1.142574,30.211699,0.004270574,0.00024601026,0.0024986956
0.6037047,30.540491,0.0033577622,0.0001695287,0.0027752877
0.6141869,29.889572,0.003527398,0.00014083993,0.0027424742
15.138894,32.214714,0.0033411407,0.00046913186,0.0005146421
15.37001,32.272934,0.003276913,0.00045056583,0.00037490856
15.601127,32.331158,0.0041216593,0.0005711309,4.383037e-05
15.832242,32.38938,0.0037945951,0.00054997054,1.631165e-05
15.19302,32.436024,0.0033708196,0.00031858007,1.4052261e-05
15.42317,32.4934,0.004310206,0.0004776118,0.0001896401
15.65332,32.550777,0.0038349587,0.000543045,1.5642494e-05
15.247147,32.657333,0.004760663,0.00038163445,0.0007867655
15.47633,32.713863,0.0035173865,0.00035355554,0.0011408739
15.649534,31.891598,0.002711759,0.0004275015,0.0005806477
15.833046,31.91312,0.0032068496,0.00037898566,0.00048468262
16.016558,31.934645,0.0029995875,0.000508419,0.00019261288
16.20007,31.95617,0.0027396227,0.00048169913,0.0002769162
15.710437,32.057526,0.0035185749,0.0005413968,0.00047662668
15.90054,32.084446,0.0033807023,0.00054450275,0.00019945065
16.090645,32.111366,0.003281314,0.0006079147,0.00017856108
15.771339,32.223454,0.0037609218,0.00060748716,8.4360596e-05
15.968035,32.255768,0.0033026156,0.00060206425,0.00018743891
