x,y,c_abs_error_t71
8.83888,9.507296,0.0003556013
9.133349,9.228104,0.0032794476
9.205472,9.694715,0.014929712
21.030516,18.234673,0.25301415
21.340664,18.020031,0.26154897
21.650812,17.80539,0.27002472
21.960958,17.590748,0.28338367
21.352337,18.421957,0.24781886
21.663538,18.207031,0.26010838
21.97474,17.992105,0.27701566
21.67416,18.609241,0.24411574
21.986412,18.394032,0.26150668
10.384088,8.805652,0.036360383
9.919093,8.635396,0.014985919
9.454099,8.465139,0.0057106614
10.309112,8.309073,0.019520462
9.840928,8.135521,0.007752359
9.3727455,7.961969,0.0029112697
10.234136,7.8124943,0.0009780526
9.762763,7.635646,0.016390085
10.159159,7.3159156,0.021616518
20.744534,16.838081,0.2401627
21.124409,16.54849,0.2597407
21.504282,16.2589,0.31691787
21.884157,15.969309,0.35097513
21.15001,17.08897,0.2490072
21.531736,16.799046,0.28118104
21.913462,16.50912,0.32919443
21.555485,17.339859,0.26949078
21.939062,17.0496,0.28384116
11.735447,7.8928814,0.0815115
11.210017,7.7005596,0.0375672
10.684588,7.5082374,0.0025659204
11.706556,7.3341937,0.050474167
11.176788,7.1363416,0.023518205
10.64702,6.9384894,0.009495139
11.677667,6.7755055,0.030416965
11.143559,6.5721235,0.016576111
11.648776,6.216818,0.018586755
20.375446,15.13151,0.24580964
20.834192,14.774809,0.24521586
21.29294,14.418108,0.27101967
21.751688,14.061407,0.31596166
20.87835,15.410776,0.23915344
21.339558,15.053933,0.24234968
21.800766,14.69709,0.25884408
21.381254,15.6900425,0.28669798
21.844921,15.333057,0.27183664
13.108899,6.8282256,0.117091894
12.622191,6.624423,0.0751915
12.135484,6.4206204,0.03930813
13.13929,6.2960696,0.087201476
12.648681,6.08608,0.051317334
12.1580715,5.87609,0.033256948
13.169681,5.7639136,0.06300765
12.67517,5.5477366,0.039711595
13.20007,5.2317576,0.052526474
20.136013,13.245154,0.29552048
20.61495,12.870557,0.30743864
21.093887,12.495959,0.30092597
21.572824,12.121362,0.30001906
20.674572,13.517239,0.30873647
21.155918,13.142858,0.316566
21.637266,12.7684765,0.33104804
