concentration,j_0(c)
0.0126,4.412093e-09
0.0126,4.3761785e-09
0.0126,4.4207216e-09
0.0126,4.3855204e-09
0.037395791,5.1824394e-09
0.065442419,5.1994675e-09
0.106759919,5.2186127e-09
0.048750585,5.2259694e-09
0.080258706,5.2465516e-09
0.091843116,5.269015e-09
0.044154095,5.271531e-09
0.070297324,5.2955555e-09
0.035959362,5.3177818e-09
0.0126,4.424695e-09
0.0126,4.395893e-09
0.0126,4.3664747e-09
0.0126,4.3364734e-09
0.0126,4.4055524e-09
0.0126,4.3765067e-09
0.0126,4.3468797e-09
0.0126,4.3858286e-09
0.0126,4.356568e-09
0.021111488,4.387e-09
0.020468631,4.3649933e-09
0.019345895,4.34267e-09
0.023368358,4.3200523e-09
0.013220305,4.3705e-09
0.0126,4.3472e-09
0.0126,4.3235593e-09
0.0126,4.3536548e-09
0.0126,4.329037e-09
0.065495419,5.241949e-09
0.062214144,5.265189e-09
0.053789897,5.2905205e-09
0.050889412,5.2783413e-09
0.07632054,5.305369e-09
0.082898669,5.334152e-09
0.033706555,5.313811e-09
0.068498922,5.3439773e-09
0.016421397,5.3487135e-09
0.027005407,4.3458357e-09
0.040662479,4.371027e-09
0.053603352,4.3956385e-09
0.023368358,4.3170827e-09
0.036930077,4.3425796e-09
0.051372224,4.3675037e-09
0.034810228,4.3136485e-09
0.042333725,4.338865e-09
0.034810228,4.3097588e-09
0.057896271,5.2598543e-09
0.038761699,5.2880123e-09
0.028892368,5.3176406e-09
0.045069815,5.2915015e-09
0.065941635,5.3214015e-09
0.08166324,5.352664e-09
0.051434493,5.331244e-09
0.08166324,5.3619273e-09
0.064494327,5.381162e-09
0.025079812,4.298422e-09
0.025079812,4.301744e-09
0.03771127,4.305517e-09
0.03284051,4.3335695e-09
0.043108047,4.3372634e-09
0.0501909,4.3414046e-09
0.044704456,4.3680792e-09
0.058156008,4.3721093e-09
0.057000304,4.401905e-09
0.016223223,5.295372e-09
0.014054324,5.3230145e-09
0.03150051,5.351549e-09
0.0126,5.3520948e-09
0.01466334,5.3809868e-09
0.041602685,5.410726e-09
0.0126,5.4170353e-09
0.0126,5.448444e-09
0.0126,5.4946527e-09
0.014215888,4.4052753e-09
0.015303311,4.3647432e-09
0.015809659,4.3233257e-09
0.014490738,4.2810213e-09
0.01551064,4.370901e-09
0.01408465,4.3299466e-09
0.013186344,4.288086e-09
0.021710783,4.33532e-09
0.015845973,4.2939026e-09
0.213634442,6.13059e-09
0.219142794,6.1812266e-09
0.21534068,6.230378e-09
0.224320726,6.277762e-09
0.262211924,6.286493e-09
0.266310272,6.3319363e-09
0.278961678,6.3751777e-09
0.327014868,6.41753e-09
0.339853927,6.4557524e-09
0.400031318,6.521623e-09
0.0126,5.400162e-09
0.0126,5.430877e-09
0.0126,5.4624003e-09
0.021416687,5.4840776e-09
0.012722982,5.5198255e-09
0.0126,5.5565152e-09
0.056012189,5.6051603e-09
0.044243069,5.64844e-09
0.088345587,5.7869634e-09
0.102673848,5.6398326e-09
0.100354297,5.687249e-09
0.109154728,5.7364993e-09
0.127804004,5.8307603e-09
0.122105936,5.8880913e-09
0.125151836,5.945804e-09
0.151862528,6.0597363e-09
0.127482759,6.1200853e-09
0.365424919,6.4398566e-09
0.377894549,6.468455e-09
0.39048456,6.4955845e-09
0.420779153,6.5134356e-09
0.435298244,6.538435e-09
0.454369369,6.562707e-09
0.477800567,6.5743606e-09
0.505328979,6.5979044e-09
0.551530953,6.6283348e-09
0.551530953,6.6496244e-09
0.598099775,6.66627e-09
0.601745257,6.6786727e-09
0.517637539,6.6049153e-09
0.550144902,6.6244037e-09
0.574813137,6.6389054e-09
0.501442615,6.5816095e-09
0.530457056,6.5996546e-09
0.486817094,6.557955e-09
0.027518722,4.399646e-09
0.023109361,4.3471458e-09
0.015643948,4.293287e-09
0.0126,4.2380695e-09
0.024897901,4.3614596e-09
0.018795564,4.30748e-09
0.0126,4.2520902e-09
0.019359642,4.322015e-09
0.015236067,4.2664183e-09
0.601745257,6.6878223e-09
0.60878476,6.6970043e-09
0.618926494,6.707571e-09
0.573297754,6.639732e-09
0.579458284,6.6477304e-09
0.586171462,6.655417e-09
0.548673716,6.602535e-09
0.554921904,6.609758e-09
0.525680525,6.5656165e-09
0.026973281,4.391611e-09
0.016537716,4.327836e-09
0.014456308,4.2621546e-09
0.0126,4.194457e-09
0.018953501,4.341655e-09
0.012688214,4.276559e-09
0.0126,4.209463e-09
0.013038734,4.2906656e-09
0.0126,4.223997e-09
0.631637943,6.727923e-09
0.640992813,6.7544232e-09
0.646106624,6.789381e-09
0.58393571,6.6531647e-09
0.592442769,6.669743e-09
0.596508499,6.6933237e-09
0.547641077,6.6021206e-09
0.551484009,6.615401e-09
0.514962081,6.552024e-09
0.0126,4.133713e-09
0.014570887,4.181414e-09
0.023228621,4.2283608e-09
0.032634273,4.2742e-09
0.0126,4.114189e-09
0.015877164,4.1618726e-09
0.023986551,4.208432e-09
0.0126,4.09337e-09
0.013521165,4.1403743e-09
0.0126,4.07022e-09
0.022098283,4.3469215e-09
0.014565145,4.278187e-09
0.0126,4.207143e-09
0.02467006,4.2966977e-09
0.013111734,4.227881e-09
0.0126,4.15683e-09
0.016125792,4.24594e-09
0.0126,4.176904e-09
0.5981987,7.0401516e-09
0.573953022,6.8776567e-09
0.539641652,6.728215e-09
0.506189024,6.597506e-09
0.608155659,6.9378223e-09
0.579862063,6.7874444e-09
0.544555919,6.6579777e-09
0.626435516,6.852871e-09
0.586956011,6.7208115e-09
0.012605595,4.105745e-09
0.012867401,4.1395047e-09
0.013439441,4.1704844e-09
0.0126,4.0454293e-09
0.0126,4.078595e-09
0.0126,4.109311e-09
0.0126,4.016676e-09
0.0126,4.0466976e-09
0.0126,3.9832293e-09
0.53033731,6.8609305e-09
