x,y,grf_interpolated,pred_k
18.171684,16.784807,1.0305338,0.939871
1.0913017,26.961237,1.119212,1.0095435
13.039725,34.983124,0.6870397,0.90333486
10.076519,37.62757,0.8523798,0.9109421
9.482213,21.318575,0.93765193,0.97682613
10.304331,36.99633,0.8358652,0.91179997
1.5231297,36.046196,0.94568235,0.9702147
21.677464,20.47229,0.98071504,0.90701044
15.367172,17.72563,1.3065704,0.9535141
1.2002579,30.079184,1.1112126,0.9958876
1.286505,32.412518,1.0518537,0.9859129
3.649778,38.18141,0.9724576,0.948314
12.920598,13.819971,0.79867923,0.9851602
19.315964,3.9098365,0.970307,0.98069847
18.353813,3.426916,1.0634453,0.9892601
4.8598323,35.420834,1.0001165,0.9506935
17.239792,28.5296,0.76429766,0.90291035
20.302574,5.0314035,0.9421013,0.96980345
17.050081,5.508868,1.0168259,0.9903855
18.49507,8.14935,0.8811675,0.970303
18.390118,8.334908,0.88175505,0.97029823
20.04029,24.584673,0.89019173,0.9017088
19.324038,26.039219,0.86333853,0.9005006
5.155154,14.143104,1.5807843,1.0375307
21.19128,14.325285,0.945285,0.93083936
4.0316896,37.41239,0.9597341,0.9486547
3.5878868,39.554184,0.9675847,0.94377863
8.479271,9.525189,1.4988716,1.0346053
20.939796,12.651499,0.9409793,0.93823606
2.4205496,19.182835,1.2865202,1.0340544
2.336649,20.215307,1.2541955,1.0300726
12.898905,6.5920634,1.6293845,1.0155385
20.932432,10.209488,0.9543732,0.94698143
13.015707,6.396599,1.6454967,1.0155183
15.709899,4.2932763,1.4259533,1.0047425
2.1211803,24.733551,1.1414603,1.0119344
17.070593,28.857622,0.75974405,0.9026771
15.370323,4.7533784,1.4872121,1.0053328
8.073982,21.642164,0.8637686,0.9847986
18.264256,20.002161,0.91133916,0.9275123
3.3468566,16.552681,1.424625,1.0393491
18.44898,19.913414,0.9032601,0.9267715
15.011256,14.182154,1.0782325,0.9697823
2.8456302,39.038548,0.9734938,0.9504214
2.057504,38.62689,0.94555575,0.95707023
