concentration,k(c)
0.075440028,-0.004203543
0.042622359,-0.0043474436
0.063333692,-0.0035866797
0.071500318,-0.003445901
0.060389876,-0.003302388
0.049391795,-0.0036083385
0.047197196,-0.003469333
0.030723508,-0.003630437
0.081392743,-0.0033499375
0.077762296,-0.0033257827
0.075534033,-0.0034696087
0.067473597,-0.0032854602
0.059554873,-0.0033430234
0.049048824,-0.003400527
0.058928095,-0.0032474026
0.049229591,-0.0033056661
0.048497839,-0.0032093152
0.061365808,-0.0034630373
0.072221391,-0.0034065545
0.069945961,-0.0035251155
0.053149644,-0.0037775114
0.043871428,-0.0037972406
0.047695994,-0.003816761
0.061910827,-0.003958799
0.069540144,-0.003975831
0.075589462,-0.0041290075
0.085776749,-0.004073113
0.087317731,-0.0041017756
0.069767026,-0.0039495304
0.078758612,-0.0042400137
0.058783892,-0.0043904632
0.094534979,-0.00427188
0.0126,-0.0026741847
0.0126,-0.002688937
0.0126,-0.0025515407
0.034827573,-0.003193833
0.025016905,-0.0032759234
0.016053045,-0.00335785
0.029046453,-0.0031365827
0.020303601,-0.003219463
0.023528749,-0.003078498
0.035506572,-0.003386043
0.024236097,-0.0033719018
0.035516495,-0.0032906607
0.0126,-0.0028038248
0.012676632,-0.0029494837
0.012673983,-0.003093578
0.0126,-0.0028222278
0.012610808,-0.0029689
0.0126,-0.0028381422
0.017822649,-0.002988331
0.014538837,-0.0030411556
0.014152682,-0.0028973892
0.013543335,-0.0031847209
0.017120435,-0.0031316802
0.013402902,-0.003272526
0.0126,-0.0025578514
0.0126,-0.0027090982
0.0126,-0.0027141944
0.0126,-0.0025241598
0.012742095,-0.002688758
0.012847986,-0.0026671812
0.027104742,-0.0040199608
0.053720927,-0.0042742714
0.063751451,-0.004512459
0.05187242,-0.004139647
0.065825655,-0.004382558
0.061125757,-0.0042381063
0.045928955,-0.004574828
0.042808765,-0.004557915
0.058260737,-0.004440151
0.053008366,-0.0037067235
0.069475528,-0.0038710907
0.054779254,-0.004082404
0.039735414,-0.0038009733
0.045679265,-0.0039995834
0.021380997,-0.0039049238
0.053927703,-0.0043953136
0.03252685,-0.0041374937
0.051694801,-0.004242353
0.081259318,-0.0034961402
0.050700493,-0.0036324859
0.059478249,-0.0036100596
0.043446339,-0.003928609
0.06401702,-0.0037522614
0.031109326,-0.00378488
0.083848656,-0.004609883
0.08590981,-0.004463695
0.07858652,-0.004302986
0.073012066,-0.0045722798
0.084533555,-0.004429601
0.051961945,-0.0045281276
0.05385714,-0.004857473
0.050611127,-0.0047434643
0.044166911,-0.004614599
0.07994099,-0.0047928616
0.047208582,-0.0046830103
0.063848262,-0.0046825632
0.06129249,-0.004716739
0.051246349,-0.0046714097
0.045632371,-0.0048007667
0.037703407,-0.0035425648
0.033982294,-0.0036816746
0.035482251,-0.003817536
0.028464977,-0.003529206
0.027398948,-0.0036695004
0.018784526,-0.0035161898
0.055120805,-0.00366278
0.051348378,-0.0038508698
0.048173815,-0.004029423
0.040961142,-0.0037397146
0.041628539,-0.0039249435
0.047287546,-0.0036029145
0.061780446,-0.0044363514
0.035464287,-0.0042453185
0.034278417,-0.0040384755
0.038014934,-0.004334159
0.028886437,-0.004137233
0.04744164,-0.0042318255
0.079349629,-0.0045576096
0.070216803,-0.0044991896
0.060649944,-0.0044015497
0.0126,-0.0028760284
0.0126,-0.0030497164
0.012961058,-0.0032212064
0.0126,-0.002886556
0.013023284,-0.0030621663
0.0126,-0.002893664
0.0126,-0.0031381324
0.0126,-0.0031808391
0.0126,-0.0030105487
0.0126,-0.0032709464
0.0126,-0.0034442693
0.012932087,-0.0036131963
0.0126,-0.0033167824
0.0126,-0.0034912452
0.0126,-0.0033611283
0.0126,-0.003443025
0.0126,-0.0035281703
0.012699089,-0.003358543
0.01700135,-0.0035998002
0.024181572,-0.0037511066
0.013771938,-0.003683485
0.0126,-0.0026605502
0.0126,-0.0025435016
0.0126,-0.0026522353
0.019313388,-0.0027272925
0.013753695,-0.002635166
0.014585635,-0.0027032346
0.014180418,-0.0029003173
0.021781547,-0.0030815452
0.033977936,-0.003261149
0.014973298,-0.0028741658
0.021155256,-0.0030582845
0.014007232,-0.0028557703
0.015548233,-0.0030726716
0.017045496,-0.0032375976
0.028764893,-0.003249988
0.0126,-0.0027950332
0.016198575,-0.0029314682
0.029169906,-0.0030684695
0.0126,-0.002792932
0.017044621,-0.0029341355
0.0126,-0.0028057843
0.024655288,-0.0031164214
0.013818504,-0.0029858127
0.025805937,-0.003183484
0.038980732,-0.004334487
0.04143447,-0.0045938864
0.039222388,-0.0048108324
0.049676269,-0.004502125
0.050746858,-0.0047269687
0.059827806,-0.0046274588
0.053503504,-0.004892312
0.069282658,-0.0047881454
0.036717779,-0.004878938
0.028436252,-0.0038096532
0.030315498,-0.004015669
0.036598256,-0.00426735
0.015457214,-0.003977895
0.022352671,-0.004218377
0.023341433,-0.004156582
0.040073156,-0.0046730414
0.025100674,-0.0044161454
0.033010111,-0.0044833347
0.038622886,-0.003644608
0.040778214,-0.003465116
0.050763146,-0.0036360621
0.048463232,-0.004042007
0.040223346,-0.0038233548
0.06303237,-0.0038257316
0.080071833,-0.0047042444
0.062949214,-0.0048038214
0.039907386,-0.0048812404
0.091133505,-0.004795067
0.076554414,-0.004886754
0.110825182,-0.0048824623
0.08442398,-0.004656844
0.090918538,-0.004753031
0.083756513,-0.004603736
0.032542388,-0.004953511
0.017845109,-0.004981078
0.020022141,-0.0049633607
0.021278188,-0.0050397143
0.014658128,-0.0050581396
0.015355539,-0.0051166043
0.082493153,-0.004988767
0.045336814,-0.0049785525
0.037541745,-0.0050677434
0.041531373,-0.0047304556
0.058346194,-0.0046336874
0.072620704,-0.0045356676
0.061908387,-0.004786484
0.075664679,-0.0046959147
0.086097967,-0.00483758
0.014916235,-0.0038409308
0.020582434,-0.0039048716
0.030516376,-0.0039666593
0.018187902,-0.004058115
0.028043222,-0.004115276
0.027251161,-0.0042633936
0.056334913,-0.0043799654
0.036399077,-0.004322514
0.037739088,-0.0041807964
0.033079612,-0.004589312
0.03085415,-0.0044333413
0.048993026,-0.0044851676
0.018474865,-0.0034185573
0.028408588,-0.003611356
0.036245647,-0.0037990138
0.029595952,-0.0034379587
0.040345924,-0.0036337152
0.042939142,-0.0034533665
0.016066504,-0.0036764368
0.02495107,-0.0037386343
0.018392697,-0.00355234
0.028830959,-0.0039684847
0.017990995,-0.0039049312
0.021240473,-0.0041223243
0.027545388,-0.0028387085
0.022232012,-0.0028138533
0.017995002,-0.0027928725
0.034740919,-0.0029241368
0.027771452,-0.0029020086
0.04226423,-0.003010966
0.038264012,-0.0030184314
0.021798416,-0.0029119924
0.034642964,-0.003037013
0.031278816,-0.0028291866
0.042511422,-0.0029032603
0.029905758,-0.0027927533
0.038799956,-0.0029122531
0.045823,-0.002996385
0.050039761,-0.0029855669
0.083113007,-0.0033214465
0.067200826,-0.00321652
0.053551033,-0.003113009
0.068263075,-0.003233619
0.051246309,-0.0031252205
0.049652837,-0.0031491145
0.056199099,-0.0038816556
0.05129358,-0.003680937
0.047084924,-0.0034738854
0.055843702,-0.003856428
0.048659214,-0.003658168
0.048710521,-0.0038290992
0.056152572,-0.0032507256
0.043303578,-0.003303498
0.043488835,-0.0033721998
0.080726947,-0.0034321994
0.058146648,-0.0034885034
0.086933359,-0.0036121085
0.095721052,-0.0034079924
0.07975479,-0.0033274814
0.100306142,-0.0035052374
0.047677933,-0.0037894472
0.058705564,-0.003697209
0.049950902,-0.003583558
0.034994858,-0.004886739
0.042101693,-0.004744686
0.042021159,-0.004546635
0.037869706,-0.00494726
0.044747791,-0.004800603
0.054244854,-0.0049928874
0.045659484,-0.005083315
0.023761975,-0.0051223114
0.018223299,-0.005029984
0.049146721,-0.004312843
0.065478638,-0.0040654764
0.065273153,-0.0038261712
0.054479296,-0.004345663
0.056504137,-0.0040785745
0.051521754,-0.004365422
0.054068661,-0.004839033
0.048548813,-0.0045934394
0.058682312,-0.0046247467
0.040570391,-0.0035973564
0.018477043,-0.0033654347
0.035031043,-0.003569685
0.057535896,-0.004082568
0.045991914,-0.0038184896
0.061906354,-0.0038021058
0.031189481,-0.005180925
0.052824619,-0.00517527
0.070839321,-0.0051272437
0.046321,-0.0052382722
0.057654399,-0.005219944
0.038521525,-0.0052890405
0.035445028,-0.005138196
0.037461813,-0.005211346
0.037499289,-0.0052789226
0.053903756,-0.005142458
0.031412145,-0.0052272007
0.030007472,-0.005137421
0.087273427,-0.0049670413
0.069971689,-0.005065948
0.052459332,-0.0050517544
0.038364034,-0.004883714
0.061102203,-0.004928142
0.033609164,-0.0050197467
0.024488932,-0.004754074
0.014032602,-0.004780479
0.030229803,-0.0048089027
0.020621272,-0.004611701
0.033382696,-0.0046361387
0.034968831,-0.004454054
0.024522495,-0.0049107447
0.02124074,-0.0050502643
0.016797209,-0.0049406365
0.069093524,-0.0040474012
0.064610427,-0.00401818
0.048462056,-0.0039863065
0.076491838,-0.0042016134
0.065171687,-0.0041679963
0.074773866,-0.0043434724
0.060790095,-0.0043189004
0.042199968,-0.0041468516
0.037371387,-0.0042914227
0.075968052,-0.004515998
0.055219613,-0.0044853166
0.05714056,-0.0046709254
0.058315726,-0.0031248927
0.073080868,-0.0032385215
0.067606808,-0.0033511743
0.062416324,-0.0031117424
0.071255497,-0.0032259822
0.066857886,-0.0031010285
0.083802004,-0.003325887
0.072140334,-0.0033365488
0.068419158,-0.00322479
0.070327547,-0.003075622
0.067471048,-0.0031712726
0.060894168,-0.003030695
0.070606859,-0.0031994358
0.066251612,-0.0033233017
0.062719023,-0.0032947287
0.092986466,-0.0034435615
0.088155626,-0.0035647824
0.083721676,-0.003684871
0.079369274,-0.003449224
0.073905677,-0.0035714135
0.0673433,-0.0034602806
0.105472259,-0.003527023
0.109286364,-0.0036206022
0.103285913,-0.0036453381
0.059669285,-0.0040007457
0.065775047,-0.0041193143
0.07156581,-0.0042374656
0.053028972,-0.0039119497
0.066130975,-0.004034795
0.070907871,-0.003825374
0.073004113,-0.004163876
0.076422665,-0.004315704
0.070069345,-0.004279174
0.095057261,-0.004006706
0.09624396,-0.0038738921
0.093285207,-0.0037422553
0.085750187,-0.004073955
0.080627636,-0.003949128
0.079952526,-0.0041527078
0.098037972,-0.0038963035
0.093103669,-0.0037889704
0.104374063,-0.0037579685
0.069418583,-0.00502494
0.078794571,-0.0048647
0.074873799,-0.004645057
0.080734159,-0.0050437152
0.093982938,-0.004875861
0.088205537,-0.00505013
0.06809083,-0.005157657
0.070304402,-0.0051770285
0.046584205,-0.0052553043
0.025718425,-0.0032411814
0.025562901,-0.0034737065
0.044083624,-0.0035062283
0.082233935,-0.004358284
0.082076668,-0.0040650144
0.071996378,-0.003780827
0.05737981,-0.004052505
0.047619641,-0.00376264
0.030984884,-0.0037388355
0.087049081,-0.0040787905
0.108848625,-0.0043736473
0.079880776,-0.0043761656
0.098974987,-0.00487227
0.0990891,-0.004649818
0.092900676,-0.004639916
0.085735381,-0.005391322
0.073674572,-0.0053649694
0.038780642,-0.005331032
0.097350763,-0.0052936524
0.06629316,-0.005278744
0.085614101,-0.005183585
0.047777456,-0.0053449124
0.057143111,-0.0053984374
0.059704821,-0.0054448172
0.064847906,-0.005396493
0.051903048,-0.00546322
0.049255991,-0.005447753
0.037220668,-0.005353205
0.020719957,-0.005249761
0.038908699,-0.005316682
0.020924746,-0.0052507594
0.015175933,-0.0052099302
0.016760303,-0.0051712245
0.019583956,-0.0053444803
0.020981963,-0.0052947477
0.034442216,-0.005409993
0.029325723,-0.0049639046
0.015532404,-0.0050794184
0.02736921,-0.0051113144
0.06709783,-0.00444787
0.067062306,-0.0044815466
0.075644078,-0.004507117
0.064713389,-0.0046435967
0.073455904,-0.0046667233
0.071578799,-0.004821874
0.081092616,-0.004672833
0.061560828,-0.004819408
0.078879522,-0.0048251525
0.075494853,-0.004991211
0.058997471,-0.004980482
0.050024487,-0.0051341057
0.056446956,-0.0034718588
0.04348721,-0.0035898015
0.031592593,-0.0037041828
0.051730832,-0.0034425408
0.034869049,-0.003557779
0.045618639,-0.003410451
0.056229951,-0.0035793707
0.062630567,-0.00368803
0.044890153,-0.0036965385
0.033797843,-0.003374748
0.016684009,-0.0034760386
0.027879761,-0.0033055544
0.024038082,-0.0035234094
0.021609846,-0.0036709383
0.015238938,-0.003625892
0.074476197,-0.0038546622
0.052112746,-0.0040216744
0.027627162,-0.0041850954
0.049885182,-0.0038591027
0.034625368,-0.0040260926
0.03316225,-0.0038658455
0.079039544,-0.004057385
0.051334023,-0.004118301
0.081861698,-0.0039547533
0.069560581,-0.004220374
0.0472556,-0.004427023
0.040747723,-0.0046258047
0.049505386,-0.00426805
0.02913078,-0.004471995
0.024694178,-0.0043253526
0.073835549,-0.0042862
0.072163209,-0.0043614805
0.056179391,-0.0044905692
0.061795698,-0.0045664683
0.059783063,-0.0047586337
0.052381149,-0.004687324
0.0126,-0.003131695
0.0126,-0.003370598
0.012708215,-0.0034045056
0.063649433,-0.0032623187
0.026744673,-0.003297776
0.061025189,-0.0030597448
0.175253157,-0.0031963885
0.136646378,-0.003210403
0.167568264,-0.0030508563
0.068685279,-0.0056554154
0.056044941,-0.0055919364
0.049458047,-0.0055227503
0.047017094,-0.005568169
0.044311366,-0.005518697
0.054297148,-0.005480513
0.059765595,-0.0046165064
0.046768144,-0.0048270896
0.057566544,-0.005001284
0.072036832,-0.0048553497
0.070287105,-0.005027272
0.087842785,-0.0050440505
0.083984142,-0.0051827207
0.073024258,-0.005172834
0.082264073,-0.0053026825
0.023196112,-0.004287049
0.031230855,-0.0040106773
0.020729999,-0.003715001
0.015244697,-0.00397595
0.015915198,-0.0036845282
0.0126,-0.003651373
0.044138473,-0.004035741
0.039943183,-0.0043210015
0.058465139,-0.0043453574
0.031024214,-0.0047994778
0.037039279,-0.004593663
0.019095835,-0.004560612
0.046397816,-0.005445823
0.057000051,-0.0054319426
0.069605773,-0.005413972
0.06345331,-0.005307302
0.070267473,-0.005307384
0.064608706,-0.0051613003
0.046534045,-0.005516447
0.031638541,-0.005548224
0.044686368,-0.0056183264
0.310268485,-0.0032025427
0.256619328,-0.0031938702
0.319145653,-0.0031077042
0.445704501,-0.0032635257
0.404531463,-0.0032399446
0.460666234,-0.003201358
0.068580631,-0.0056736693
0.057729481,-0.005658321
0.040441382,-0.005607076
0.053750028,-0.0055919364
0.042830305,-0.005560182
0.042475443,-0.005504407
0.013554831,-0.005374916
0.027089731,-0.0054547563
0.027534834,-0.0054939017
0.066222643,-0.0049685463
0.060127163,-0.005111046
0.053226863,-0.0052494034
0.063006905,-0.004910402
0.075169131,-0.005059831
0.054347496,-0.004849598
0.056409033,-0.005130522
0.028153902,-0.0052649304
0.027697197,-0.0052649975
0.025960441,-0.00551863
0.027484307,-0.005398549
0.018278136,-0.005394794
0.021448489,-0.0038619414
0.014894168,-0.004008509
0.014786631,-0.0041422397
0.015388354,-0.0038185716
0.013263543,-0.0039529353
0.013734016,-0.0037602857
0.021312836,-0.004023634
0.015911668,-0.0041824207
0.013533684,-0.0041716397
0.018118849,-0.0036578104
0.023412597,-0.0037259609
0.021108166,-0.0035330728
0.017065879,-0.0038547441
0.017560953,-0.0040485486
0.023025504,-0.003924787
0.012959709,-0.0043719932
0.0126,-0.0045513213
0.01850367,-0.004721768
0.0126,-0.0043647587
0.012618969,-0.004537523
0.013790003,-0.0043444633
0.016097443,-0.004507385
0.027848053,-0.004645616
0.015509226,-0.0046833158
0.030778314,-0.0048876405
0.02768656,-0.00485038
0.039763228,-0.004821606
0.040221707,-0.005046241
0.038227694,-0.005013332
0.038573176,-0.0051979646
0.042192046,-0.0052039325
0.056950129,-0.005028777
0.056440326,-0.005223118
0.048544541,-0.0058880076
0.058811242,-0.0058035254
0.050798298,-0.005709745
0.06552607,-0.0058218166
0.072476602,-0.005744502
0.073286683,-0.005741492
0.211430844,-0.0033314899
0.258017062,-0.0033270866
0.31231638,-0.003331095
0.206344871,-0.003472969
0.260563212,-0.0034653023
0.218369691,-0.0036158487
0.119251176,-0.0038159639
0.11172713,-0.0036260262
0.105076671,-0.0034300163
0.14310911,-0.0035912916
0.143745725,-0.0034001693
0.172720124,-0.0033796355
0.16351588,-0.0036706254
0.143793715,-0.0037380457
0.165170723,-0.0035254285
0.059101786,-0.003515087
0.027208332,-0.0038135573
0.02058658,-0.004108764
0.032719088,-0.0035568401
0.015769016,-0.0038658753
0.01308305,-0.0036023632
0.012804336,-0.0039217845
0.016478537,-0.004169993
0.013544078,-0.0042303875
0.069823404,-0.0039066374
0.02673801,-0.0040052757
0.059015011,-0.003715478
0.013978269,-0.0058286637
0.024561458,-0.0057741404
0.055003894,-0.0057162866
0.02176517,-0.0057057366
0.026489788,-0.0056632683
0.023200455,-0.0055769086
0.025178235,-0.005877398
0.045820757,-0.0058975816
0.04807645,-0.0058115795
0.031007987,-0.006041713
0.036235673,-0.005996637
0.040790576,-0.005945362
0.025457398,-0.0059843063
0.034000464,-0.005943902
0.019973481,-0.0059122294
0.022569514,-0.004440129
0.015325605,-0.004743919
0.013746748,-0.005016558
0.016824088,-0.004500903
0.014383612,-0.0047963113
0.01366588,-0.004559763
0.049928757,-0.005007498
0.024417126,-0.004799597
0.024854237,-0.005011551
0.043258941,-0.0053339005
0.049298889,-0.0051751956
0.018622857,-0.005189888
0.073322489,-0.0056001917
0.059386212,-0.0055441037
0.040622429,-0.0054927394
0.040625676,-0.0054203495
0.032922932,-0.0053748265
0.015389715,-0.005225785
0.060702397,-0.0056962
0.0306324,-0.005772762
0.043866653,-0.005634479
0.452811796,-0.0033533275
0.419639786,-0.0034288391
0.386359707,-0.0035147518
0.411815158,-0.00333184
0.378454321,-0.0034127608
0.370754976,-0.0033142045
0.325055175,-0.0035378113
0.268493412,-0.0035718381
0.317129231,-0.00343325
0.50532893,-0.0033484772
0.547169723,-0.0033341348
0.524434268,-0.0034077242
0.474087055,-0.003412649
0.490975344,-0.0034734234
0.441445101,-0.0034889355
0.245830486,-0.0037290454
0.292416974,-0.0036857352
0.346189655,-0.0036520958
0.269518811,-0.0038438216
0.314823068,-0.0038017556
0.288177326,-0.0039611384
0.041800483,-0.0053784177
0.037163234,-0.005386092
0.035430719,-0.005402133
0.038994354,-0.005543597
0.026852589,-0.0055492744
0.028593156,-0.005689934
0.02514347,-0.005855873
0.020399581,-0.005786933
0.026867679,-0.005756475
0.020574743,-0.005672358
0.027273867,-0.00564795
0.023929389,-0.0055390894
0.01945769,-0.0042815283
0.02564259,-0.004399322
0.030986991,-0.0044945106
0.02486522,-0.0041655004
0.028708271,-0.0042599067
0.028066457,-0.0040176734
0.017414107,-0.004489504
0.027433017,-0.004686035
0.035144034,-0.0046139807
0.028624571,-0.0037984252
0.029123491,-0.0037920251
0.021295463,-0.0035546497
0.031991583,-0.0040507093
0.031256007,-0.004296072
0.03472648,-0.0040472597
0.042670143,-0.004883349
0.060477736,-0.0050277486
0.056211913,-0.005152598
0.054489363,-0.004828468
0.059428804,-0.0049500763
0.050904915,-0.0047304407
0.052804577,-0.005047314
0.05261733,-0.0052011684
0.062506148,-0.005192034
0.088847869,-0.0055535585
0.074589474,-0.0054325685
0.062059157,-0.0052991584
0.070112818,-0.005445279
0.064032067,-0.0053237304
0.052530553,-0.005325727
0.084311665,-0.005606927
0.058561886,-0.0054958835
0.050738291,-0.005649805
0.046128879,-0.0060393736
0.045869304,-0.0059408173
0.041218054,-0.0058241263
0.027771792,-0.005995758
0.021306073,-0.0059002414
0.027656546,-0.005946435
0.039535639,-0.006058179
0.04305063,-0.0060562417
0.032291585,-0.0060054734
0.197707613,-0.0038188472
0.178649667,-0.004030563
0.134155233,-0.0042483136
0.159089779,-0.0038836077
0.143590941,-0.004101701
0.133361817,-0.003958665
0.238540699,-0.004047878
0.188317184,-0.0041442886
0.224331374,-0.0039321557
0.092891486,-0.0041335747
0.07068251,-0.0044465736
0.05675281,-0.004752189
0.041466858,-0.004228227
0.03627861,-0.004538305
0.01697381,-0.0043273345
0.021501615,-0.004641697
0.03638532,-0.0048429593
0.017722906,-0.0049323514
0.099379149,-0.0044134185
0.084515164,-0.004583217
0.109739574,-0.004271604
0.038047244,-0.0061687753
0.054246845,-0.0061382577
0.05611893,-0.006095089
0.038522234,-0.00612998
0.04819248,-0.006099671
0.034566244,-0.0060876384
0.013579985,-0.0058925524
0.029471901,-0.0058296546
0.050430436,-0.0057454035
0.01371483,-0.0059536323
0.019969975,-0.005885251
0.013053821,-0.0060102493
0.01916991,-0.0060502365
0.016941645,-0.005978562
0.014946718,-0.0060396865
0.020762455,-0.0060987547
0.014158159,-0.0060911253
0.022647542,-0.0061430037
0.042430398,-0.005503677
0.034499919,-0.0053295195
0.019117347,-0.005167596
0.053744144,-0.005272649
0.037165728,-0.005096346
0.052863419,-0.005020283
0.056481695,-0.005575277
