x,y,c_abs_error_t71
2.7359464,37.75911,0.13354665
2.4607852,37.763287,0.12532192
3.009824,37.357628,0.15162969
3.2097166,37.306522,0.16266161
3.409609,37.25542,0.17258447
3.1104121,37.53073,0.15986466
3.3103044,37.479626,0.17287958
3.211,37.703835,0.16714793
2.2363627,37.672127,0.12205154
1.959266,37.681355,0.12997884
2.1865134,37.403687,0.12657583
2.585509,37.31757,0.13652831
2.4109359,37.494846,0.12889212
2.3610866,37.226406,0.13314593
7.567591,37.990646,0.18115467
7.57905,37.74677,0.17668185
7.5905094,37.50289,0.17169303
7.793695,37.95768,0.17836669
7.8051543,37.713802,0.17320958
8.019799,37.924713,0.17574689
6.9578114,38.47685,0.17806974
6.729429,38.544178,0.18604437
6.5010467,38.61151,0.19603157
6.7824893,38.189842,0.19550925
6.5541067,38.257175,0.20724061
6.6071672,37.90284,0.20548943
6.145013,38.532276,0.22227037
5.788979,38.45304,0.2335723
6.1980734,38.17794,0.23481119
7.2398105,38.123962,0.18283263
6.9234886,38.0134,0.19096836
7.2512693,37.880085,0.18301901
6.934948,37.769524,0.18882844
7.2627287,37.636208,0.18028283
7.0988107,38.300407,0.1788803
8.735597,37.785393,0.17299417
8.526455,37.835636,0.170515
8.317313,37.88588,0.17121226
8.6093235,37.585888,0.1770019
8.400182,37.63613,0.17417619
8.483051,37.386383,0.17650983
8.185537,37.42522,0.16794577
8.102668,37.674965,0.1700407
7.8880234,37.464054,0.16487229
9.016615,37.8087,0.1690022
9.171361,37.632504,0.17641139
9.213886,37.90933,0.15858448
8.890343,37.609196,0.18084046
8.76407,37.40969,0.18774435
9.045089,37.433,0.18810269
7.954517,36.817905,0.1588231
8.130695,37.007397,0.16041327
8.306873,37.19689,0.17044091
7.833181,37.046234,0.15504253
8.009359,37.235725,0.15841445
7.711845,37.274563,0.16282657
4.186655,38.584507,0.1865451
4.2119036,38.181717,0.24310228
4.237152,37.778927,0.23925781
4.5928144,38.498123,0.21486408
4.6180634,38.095333,0.2398381
4.9989743,38.41174,0.22841328
3.9214404,38.497574,0.17875779
3.6562257,38.410637,0.16663551
3.946689,38.09478,0.2415995
3.6854568,37.429924,0.19494754
3.9613044,37.604424,0.22590956
3.5861523,37.65413,0.20298463
3.862,37.82863,0.23601663
3.4868476,37.878334,0.20324594
3.5715368,38.144485,0.19363588
5.493349,37.52784,0.176422
5.455528,37.92794,0.22574487
5.4177065,38.32804,0.23481232
5.074617,37.611534,0.17822558
5.0367956,38.011635,0.22707522
4.6558847,37.69523,0.21013257
5.864622,37.65284,0.20816547
6.2358947,37.77784,0.21843243
5.826801,38.05294,0.24311516
2.8643565,37.152718,0.14814681
2.639934,37.061558,0.14557427
2.4155116,36.970398,0.14550853
2.9187815,36.89671,0.15580887
2.694359,36.80555,0.15765047
2.9732065,36.6407,0.16308075
3.2641416,37.050514,0.16435719
3.064249,37.101616,0.15573066
3.118674,36.845608,0.16186637
3.5695508,37.070248,0.17307192
3.4240832,36.86534,0.17181247
3.2786157,36.660435,0.17167968
3.7294927,36.885075,0.17143613
3.5840251,36.680164,0.17676246
3.8894343,36.699898,0.17458904
3.8453984,37.244747,0.1853357
4.00534,37.059574,0.16734111
4.1212463,37.41925,0.20002982
2.1317706,36.72754,0.16658545
1.8107922,36.662827,0.189152
2.126877,36.31983,0.20460898
2.6894655,36.397842,0.17969227
2.410618,36.56269,0.17491919
2.4057245,36.154984,0.20580953
7.4313593,37.235474,0.16950262
7.1035786,37.36879,0.18042824
6.775798,37.50211,0.18528718
7.272209,36.96806,0.17089069
6.9444284,37.101376,0.17591774
7.113059,36.700645,0.17354912
7.674031,36.77882,0.16181564
7.552695,37.007145,0.16320485
7.393545,36.73973,0.16934997
6.1432843,36.79898,0.13232899
6.4665422,36.7662,0.15035915
6.7898006,36.73342,0.16744244
6.2979116,37.16693,0.15716672
6.62117,37.134155,0.16343802
6.4525394,37.534885,0.19089276
5.7099943,37.284885,0.14947397
